StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q0b,Q1a,Q1b,Q1b_5_TEXT,Q1b_5_OTHER_CAT,Q1c,Q1c_4_TEXT,Q1c_4_OTHER_CAT,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q2_22,Q2_23,Q3a_1,Q3b,Q3c_1,Q3d,Q4a,Q4a_4_TEXT,Q4a_4_Category,Q4b,Q4b_4_TEXT,Q4b_4_Category,Q4c,Q5a,Q5a_7_TEXT,Q5b,Q5b_4_TEXT,Q5c,Q5d,Q5e,Q5f,Q6 - REDACTED,Q4b_4_TEXT - Topics
3/28/18 3:46,3/28/18 4:13,IP Address,100,1612,TRUE,3/28/18 4:13,R_svY6dErZ2b5dPFv,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt nearly equal about both answer choices,3x GDP,,,It is the convention in the literature.,,Convention,High-income countries,PhD Student,,Female,,25-40,5-Jan,2-Jan,A combination of both,,
3/28/18 5:43,3/28/18 5:51,IP Address,100,532,TRUE,3/28/18 5:51,R_1Cds3vjuQ6ld6Qp,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,PhD Student,,Male,,25-40,5-Jan,0,High-income countries,,
3/28/18 6:20,3/28/18 6:31,IP Address,100,689,TRUE,3/28/18 6:31,R_2ZIaeOdUb10T6ip,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Like,Neutral,Like,Like,Neutral,Neutral,Like,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,Other,$100-150K/QALY according to a Neumann paper,"2X GDP, 3X GDP",It is approximately the true WTP according to the current budget.,,Budget WTP,High-income countries,Industry,,Male,,40-60,10+,5+,High-income countries,,
3/28/18 6:58,3/28/18 7:01,IP Address,100,170,TRUE,3/28/18 7:01,R_ufAgIYDEAGxy9mF,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Like,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,PhD Student,,Female,,25-40,<1,0,,,
3/28/18 6:57,3/28/18 7:07,IP Address,100,615,TRUE,3/28/18 7:07,R_1BW0pQjMzKbas0x,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Neutral,Like,Like,Neutral,Neutral,Like,Neutral,Neutral,Dislike,Neutral,Neutral,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Professor,,Female,,25-40,5-Jan,2-Jan,High-income countries,,
3/28/18 8:06,3/28/18 8:10,IP Address,100,280,TRUE,3/28/18 8:10,R_1QuOHD4TDqZPwwl,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,Other,,,Other,,,Like,Neutral,Neutral,Dislike,Like,Neutral,Neutral,Dislike,Like,Neutral,Neutral,Dislike,Like,Neutral,Neutral,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,1x GDP,,,It is the convention in the literature.,,Convention,Low- and middle-income countries,Government,,Female,,40-60,5-Jan,5-Mar,Low- and middle-income countries,,
3/28/18 8:12,3/28/18 8:23,IP Address,100,693,TRUE,3/28/18 8:23,R_3ERVoFQ8QmPridJ,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Neutral,Neutral,Dislike,Dislike,Neutral,Neutral,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt nearly equal about both answer choices,1x GDP,,,It is the convention in the literature.,,Convention,Low- and middle-income countries,Government,,Male,,25-40,10-May,5+,Low- and middle-income countries,,
3/28/18 9:24,3/28/18 9:50,IP Address,100,1519,TRUE,3/28/18 9:50,R_3kNVP5YIE15wbaF,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Like,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,Other,NICE,Institutional,Other,Convention for English setting,Convention,High-income countries,PhD Student,,Female,,25-40,5-Jan,2-Jan,High-income countries,,Unknown
3/28/18 9:42,3/28/18 10:01,IP Address,100,1135,TRUE,3/28/18 10:01,R_7QCIjClJsAqwuWZ,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Like,Neutral,Like,Like,Neutral,Neutral,Like,Like,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,Other,,,Other,,Convention,High-income countries,Other,,,,25-40,5-Jan,2-Jan,High-income countries,,
3/28/18 12:16,3/28/18 12:23,IP Address,100,429,TRUE,3/28/18 12:23,R_bDYdhvdNsdXtQwF,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Other,,,Like,Like,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,Other,,,It is the convention in the literature.,,Convention,High-income countries,Professor,,Female,,40-60,10+,2-Jan,High-income countries,,
3/28/18 12:54,3/28/18 13:00,IP Address,100,361,TRUE,3/28/18 13:00,R_vGYVSxYdtplFK49,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,Other,"$100,000/QALY",2x GDP,It is the convention in the literature.,,Convention,High-income countries,Professor,,Male,,40-60,10+,5+,High-income countries,,
3/28/18 13:12,3/28/18 13:17,IP Address,100,302,TRUE,3/28/18 13:17,R_2EtQyw7lcDDb9sz,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt nearly equal about both answer choices,1x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Professor,,Male,,40-60,10+,5+,High-income countries,,
